61_x,61_y,291_x,291_y,61_291_distance
444,466,574,473,130.18832512940628
440,464,573,472,133.24038426843418
436,464,570,472,134.23859355639868
437,463,567,473,130.38404810405297
437,465,570,474,133.30416347586447
435,461,573,472,138.43771162512041
434,459,577,471,143.50261321662404
434,460,581,473,147.57371039585607
437,458,578,470,141.50971698084905
445,457,574,465,129.24782396620841
445,455,573,464,128.3160161476345
447,458,572,466,125.25573839150046
451,460,569,468,118.27087553578015
453,470,570,476,117.15374513859982
453,476,571,484,118.27087553578015
453,479,569,489,116.43023662262307
452,483,567,494,115.52488909321661
450,484,568,496,118.6086000254619
450,482,570,495,120.70211265756701
451,481,575,493,124.57929201917949
451,473,577,486,126.66885963013956
453,469,578,481,125.57467897629681
453,467,579,479,126.57013865837392
451,464,588,476,137.5245432641025
449,460,590,474,141.69333082400175
450,458,590,472,140.69825869569246
449,456,588,471,139.8070098385628
447,456,586,472,139.91783303067555
450,461,579,474,129.65338406690356
450,471,576,482,126.4792473095883
451,478,568,491,117.72000679578642
452,485,568,500,116.96580696938743
451,488,570,503,119.94165248152953
451,490,568,505,117.957619508025
450,491,570,504,120.70211265756701
449,492,569,504,120.59850745345068
447,487,572,498,125.4830665866913
445,482,573,493,128.47178678604885
443,480,576,490,133.37541002748594
441,474,578,487,137.6154061142865
439,470,579,482,140.51334456200237
439,465,577,478,138.61096637712328
438,461,576,476,138.81282361511128
439,459,574,476,136.06616037795732
443,458,573,475,131.10682667199293
440,455,575,472,136.06616037795732
441,453,575,470,135.07405376311175
442,454,575,470,133.9589489358587
441,456,575,472,134.9518432626987
439,459,577,476,139.04315876734103
439,461,579,479,141.1523999087511
444,461,584,481,141.4213562373095
448,464,580,481,133.09019498069722
447,467,577,487,131.52946437965906
448,473,579,493,132.51792331605563
449,477,581,493,132.9661611087573
451,477,580,493,129.98846102635417
450,474,582,491,133.09019498069722
450,469,579,487,130.24976007655445
448,462,581,479,134.08206442324789
448,458,582,471,134.6291201783626
445,456,577,471,132.84953895290718
442,455,575,469,133.73481222179961
442,455,576,468,134.6291201783626
441,453,573,466,132.6386067478093
440,457,571,470,131.64345787011217
440,464,567,480,128.00390619039717
439,468,564,483,125.89678312014172
442,470,561,482,119.60351165413162
440,470,559,482,119.60351165413162
439,469,560,481,121.59358535712317
437,467,561,480,124.67958934805648
435,465,562,478,127.66362050325849
434,463,563,476,129.65338406690356
433,463,563,475,130.5526713629407
434,462,564,474,130.5526713629407
432,462,566,473,134.45073447177595
433,461,566,472,133.4541119636259
430,461,566,471,136.36715146984628
430,462,566,474,136.5283853270081
429,465,566,477,137.5245432641025
430,469,569,481,139.51702405083043
429,474,570,484,141.35416513141735
432,479,568,489,136.36715146984628
433,478,571,487,138.2931668593933
437,478,568,487,131.30879635424276
435,475,568,483,133.24038426843418
435,471,567,479,132.24220203853233
435,465,567,473,132.24220203853233
434,462,567,468,133.13526955694348
434,459,568,465,134.13426109685773
434,458,566,464,132.13629327327143
435,457,563,463,128.14054783713078
436,456,567,463,131.18688958886096
436,453,568,463,132.3782459469833
435,453,570,463,135.36986370680884
433,451,570,462,137.44089638822936
436,448,570,461,134.6291201783626
436,447,570,460,134.6291201783626
435,446,570,459,135.6244815658294
434,446,569,458,135.5322839769182
433,447,570,458,137.44089638822936
433,447,570,459,137.5245432641025
432,449,573,461,141.50971698084905
433,449,573,459,140.356688476182
434,449,572,459,138.36184445142382
433,447,572,458,139.43457247038842
434,443,570,455,136.5283853270081
433,441,571,454,138.61096637712328
434,440,571,453,137.6154061142865
436,441,573,452,137.44089638822936
436,440,574,452,138.52075656738234
438,440,574,452,136.5283853270081
439,438,573,452,134.72935834479432
438,438,572,452,134.72935834479432
437,437,572,452,135.83077707206124
437,436,573,452,136.93794214898952
439,437,574,452,135.83077707206124
441,437,577,453,136.93794214898952
442,437,578,453,136.93794214898952
444,436,580,454,137.18600511714013
445,436,580,454,136.194713553794
453,438,578,452,125.78155667664477
451,436,580,452,129.98846102635417
452,436,585,454,134.21251804507656
452,436,580,453,129.1239714383042
453,437,579,453,127.01181047445942
453,438,580,453,127.88275880665071
454,439,584,453,130.75167302944922
455,442,584,455,129.65338406690356
458,443,582,457,124.78781991845197
458,443,582,457,124.78781991845197
458,446,583,458,125.57467897629681
458,447,586,461,128.76334882255898
455,446,590,461,135.83077707206124
451,444,592,460,141.90489773083945
449,443,593,459,144.88616221019868
450,444,595,458,145.67429423202984
450,443,595,457,145.67429423202984
452,444,595,456,143.50261321662404
451,444,595,456,144.49913494550754
452,444,593,457,141.59802258506295
450,446,596,456,146.34206503941374
450,449,597,457,147.2175261305528
449,449,594,457,145.2205219657332
448,449,596,458,148.27339613025663
446,450,594,457,148.16544806398016
444,450,590,459,146.27713423498562
442,448,592,457,150.26975743641833
441,451,591,458,150.16324450410627
441,450,590,457,149.164338901763
439,448,588,457,149.27156460625713
438,448,590,456,152.21038072352357
441,448,590,455,149.164338901763
444,448,590,456,146.21901381147393
445,447,589,455,144.22205101855957
447,449,587,455,140.12851244482687
451,451,587,457,136.13228860193308
454,450,586,458,132.24220203853233
453,450,587,456,134.13426109685773
454,451,589,457,135.1332675546625
453,450,587,455,134.09325113517085
458,452,585,458,127.1416532848303
457,454,584,461,127.1927670899568
455,455,584,461,129.1394595001853
454,454,583,462,129.24782396620841
452,453,582,462,130.31116606031887
453,453,581,461,128.2497563350512
453,454,582,462,129.24782396620841
453,454,582,462,129.24782396620841
453,455,582,462,129.18978287774928
452,454,583,461,131.18688958886096
453,453,582,459,129.1394595001853
453,451,583,458,130.18832512940628
454,450,584,458,130.24592124131948
454,450,585,458,131.24404748406687
452,451,584,459,132.24220203853233
454,451,586,458,132.1854757528224
454,450,585,458,131.24404748406687
455,451,587,458,132.1854757528224
453,451,587,460,134.30189872075525
453,452,587,459,134.18271125595876
453,451,587,460,134.30189872075525
453,451,587,458,134.18271125595876
455,450,588,459,133.30416347586447
453,451,588,459,135.2368293032634
455,451,589,459,134.23859355639868
456,451,591,459,135.2368293032634
459,451,592,459,133.24038426843418
460,450,595,459,135.29966740535616
462,450,598,459,136.2974687952788
463,449,597,459,134.3726162579266
468,447,599,456,131.30879635424276
469,443,603,453,134.3726162579266
468,442,606,453,138.43771162512041
470,443,605,454,135.44740676735012
470,445,606,455,136.36715146984628
470,446,605,456,135.36986370680884
470,448,604,456,134.23859355639868
470,447,607,455,137.23337786413333
472,443,609,452,137.2953021774598
473,439,610,448,137.2953021774598
474,438,612,448,138.36184445142382
476,438,615,447,139.29106216839614
478,436,616,446,138.36184445142382
480,436,617,445,137.2953021774598
480,434,618,443,138.2931668593933
482,433,619,443,137.3644786689776
479,434,617,443,138.2931668593933
480,436,618,445,138.2931668593933
480,437,617,446,137.2953021774598
486,437,620,447,134.3726162579266
488,436,624,446,136.36715146984628
489,436,629,447,140.4314779527724
486,439,632,450,146.4137971640651
489,440,631,451,142.42541907960108
489,435,632,448,143.58969322343438
489,433,632,445,143.50261321662404
488,434,632,447,144.5856147754679
485,435,632,449,147.6651617681029
485,439,632,451,147.48898263938224
483,443,630,454,147.41099009232656
481,448,629,459,148.4082207965583
479,452,626,461,147.27525250360293
478,455,625,466,147.41099009232656
474,459,623,470,149.40548852033515
467,461,622,472,155.3898323572041
465,463,618,476,153.55129436120035
464,466,616,478,152.47294842036735
465,469,613,477,148.21605850919124
467,468,604,480,137.5245432641025
466,472,598,481,132.30646242719968
464,474,592,484,128.39003076563228
465,473,590,483,125.39936203984452
469,473,592,481,123.25988804148737
465,471,591,479,126.25371281669304
463,472,589,479,126.19429464123962
463,474,588,480,125.14391715141412
462,473,587,479,125.14391715141412
460,469,587,475,127.1416532848303
457,468,586,474,129.1394595001853
456,467,585,475,129.24782396620841
456,467,588,475,132.24220203853233
456,467,590,475,134.23859355639868
451,469,587,476,136.1800279042415
451,470,583,476,132.13629327327143
449,471,581,479,132.24220203853233
447,470,577,479,130.31116606031887
451,470,580,477,129.18978287774928
454,467,586,474,132.1854757528224
463,460,590,468,127.251719045363
466,455,594,465,128.39003076563228
464,456,593,465,129.31357237351384
461,462,600,470,139.2300254973761
460,462,605,477,145.7737973711325
457,469,609,481,152.47294842036735
454,469,611,486,157.91770008456936
459,471,612,484,153.55129436120035
463,469,612,482,149.56603892595405
467,473,610,486,143.58969322343438
469,480,605,492,136.5283853270081
468,482,601,494,133.5402561027947
468,484,597,495,129.46814279968643
466,485,595,496,129.46814279968643
464,485,589,496,125.4830665866913
460,485,584,496,124.4869471069156
456,484,581,494,125.39936203984452
456,484,579,494,123.40583454602137
458,484,578,493,120.33702672078948
462,482,581,491,119.33985084622823
463,481,582,490,119.33985084622823
465,480,582,488,117.27318534089538
466,477,583,486,117.34564329364768
466,476,583,484,117.27318534089538
465,475,588,486,123.4908903522847
460,476,588,489,128.65846260545786
458,476,587,488,129.5569372901351
455,476,581,488,126.57013865837392
452,473,578,485,126.57013865837392
448,471,577,484,129.65338406690356
449,469,576,481,127.56566936288148
449,467,576,480,127.66362050325849
446,467,574,479,128.56126943990557
447,466,574,478,127.56566936288148
447,467,575,478,128.47178678604885
448,466,576,479,128.65846260545786
450,465,578,478,128.65846260545786
450,463,580,478,130.86252328302402
454,460,583,476,129.98846102635417
455,459,583,474,128.87590930814028
458,460,585,475,127.88275880665071
456,461,586,476,130.86252328302402
456,462,586,478,130.98091464026353
462,463,587,482,126.43575443678897
461,464,588,483,128.41339493993607
461,468,588,488,128.56515857727553
457,469,584,487,128.2692480682724
454,470,583,488,130.24976007655445
455,470,585,487,131.10682667199293
457,471,583,487,127.01181047445942
454,470,584,487,131.10682667199293
454,470,582,486,128.9961239727768
454,469,583,486,130.11533345459327
455,469,583,485,128.9961239727768
451,468,582,483,131.85598204101322
454,468,585,485,132.09844813622905
457,469,588,487,132.23085872821065
457,474,590,492,134.21251804507656
453,476,584,494,132.23085872821065
451,478,577,495,127.1416532848303
447,476,575,492,128.9961239727768
451,474,579,489,128.87590930814028
452,471,581,486,129.86916493148019
452,469,581,485,129.98846102635417
447,468,583,485,137.05838172107534
449,471,583,486,134.8369385591352
447,467,584,484,138.0507153186828
444,466,586,483,143.01398533010678
442,466,587,486,146.37281168304446
441,470,584,488,144.12841496387864
442,469,583,486,142.0211251891774
441,467,582,484,142.0211251891774
447,460,583,476,136.93794214898952
445,462,579,474,134.5362404707371
448,464,581,475,133.4541119636259
447,461,580,473,133.5402561027947
447,458,578,470,131.54847015454038
449,455,581,467,132.54433220624713
449,454,581,467,132.6386067478093
450,455,581,467,131.54847015454038
449,459,580,472,131.64345787011217
444,462,579,474,135.5322839769182
445,463,581,476,136.61991070118586
442,462,580,474,138.52075656738234
441,460,580,471,139.43457247038842
441,459,580,470,139.43457247038842
439,459,585,473,146.66969693839283
441,468,585,479,144.4195277654653
441,479,588,491,147.48898263938224
444,490,589,503,145.58159224297555
452,490,588,503,136.61991070118586
454,492,587,503,133.4541119636259
455,493,583,503,128.39003076563228
456,491,582,504,126.66885963013956
452,488,581,500,129.5569372901351
453,484,582,495,129.46814279968643
451,479,585,491,134.5362404707371
449,478,582,489,133.4541119636259
449,479,577,490,128.47178678604885
449,480,576,490,127.39309243440164
451,480,577,490,126.39620247459969
450,479,578,489,128.39003076563228
448,476,577,486,129.38701635017324
447,475,578,486,131.4610208388783
444,473,574,482,130.31116606031887
443,471,576,481,133.37541002748594
442,471,577,480,135.29966740535616
443,470,578,479,135.29966740535616
443,474,576,482,133.24038426843418
440,476,575,484,135.2368293032634
440,481,574,490,134.30189872075525
441,485,573,493,132.24220203853233
443,487,570,497,127.39309243440164
440,488,568,498,128.39003076563228
438,489,565,498,127.3184982632139
439,488,566,497,127.3184982632139
437,486,567,496,130.38404810405297
440,479,569,490,129.46814279968643
442,476,572,485,130.31116606031887
442,473,579,483,137.3644786689776
441,479,582,489,141.35416513141735
439,484,580,493,141.28694207179942
444,486,575,495,131.30879635424276
441,485,573,495,132.3782459469833
439,482,572,492,133.37541002748594
440,481,570,490,130.31116606031887
440,478,567,489,127.47548783981962
439,477,562,487,123.40583454602137
437,475,561,485,124.4025723206719
435,474,557,484,122.40914998479485
435,472,558,482,123.40583454602137
432,472,559,482,127.39309243440164
432,471,560,480,128.3160161476345
432,470,561,479,129.31357237351384
433,468,560,477,127.3184982632139
432,466,561,475,129.31357237351384
431,467,560,474,129.18978287774928
430,467,561,474,131.18688958886096
430,466,561,472,131.13733259449805
429,466,562,472,133.13526955694348
429,467,560,471,131.06105447462264
427,469,561,475,134.13426109685773
424,468,563,475,139.17614738165446
425,470,564,476,139.12943613772032
426,469,563,475,137.13132391981054
430,465,560,471,130.13838787997952
427,466,559,470,132.06059215375342
427,468,562,471,135.03332921912278
427,471,562,473,135.0148140020198
430,471,564,475,134.05968819895114
429,470,563,474,134.05968819895114
429,470,563,474,134.05968819895114
429,470,562,474,133.06013678032951
429,468,563,474,134.13426109685773
430,470,564,475,134.09325113517085
431,471,564,476,133.09395177843356
432,472,564,478,132.13629327327143
432,473,567,480,135.18135966175217
436,475,567,482,131.18688958886096
438,476,573,485,135.29966740535616
439,474,575,483,136.2974687952788
445,474,573,483,128.3160161476345
446,474,577,485,131.4610208388783
445,476,577,486,132.3782459469833
443,478,577,486,134.23859355639868
441,478,579,486,138.2316895650198
442,478,577,488,135.36986370680884
446,481,579,489,133.24038426843418
448,479,581,487,133.24038426843418
450,479,584,488,134.30189872075525
449,483,585,492,136.2974687952788
451,488,587,496,136.23509092741122
451,491,587,501,136.36715146984628
452,495,584,504,132.30646242719968
449,495,587,506,138.43771162512041
449,497,589,508,140.4314779527724
446,498,588,510,142.50614021858848
447,502,587,512,140.356688476182
443,504,588,515,145.41664278891878
439,505,589,517,150.47923444781344
438,506,587,518,149.4824404403407
436,507,586,519,150.47923444781344
436,509,587,520,151.40013210033868
437,508,585,520,148.48568954616468
436,509,585,519,149.33519344079613
435,508,582,518,147.33974345029924
435,509,581,517,146.21901381147393
434,510,578,516,144.12494579357175
431,509,577,514,146.08559134972896
433,505,574,513,141.2267680009707
430,502,570,509,140.1748907615055
428,498,567,506,139.2300254973761
424,494,565,503,141.28694207179942
422,489,561,500,139.43457247038842
423,488,559,498,136.36715146984628
421,484,554,495,133.4541119636259
419,478,550,490,131.54847015454038
417,473,545,487,128.76334882255898
416,469,545,485,129.98846102635417
417,467,549,483,132.9661611087573
424,466,553,481,129.86916493148019
428,465,559,480,131.85598204101322
432,466,564,482,132.9661611087573
438,474,564,489,126.8897158953396
437,486,566,500,129.75746606650424
444,493,572,505,128.56126943990557
446,501,578,513,132.54433220624713
451,503,581,517,130.75167302944922
451,502,589,516,138.70832707519762
457,498,598,512,141.69333082400175
460,494,605,506,145.49570440394453
464,493,613,503,149.33519344079613
462,493,615,500,153.16004700965587
464,493,611,497,147.05441169852742
461,491,608,495,147.05441169852742
459,489,605,492,146.03081866510234
456,487,601,488,145.00344823486094
455,486,599,486,144.0
454,486,598,483,144.03124660989366
449,483,596,482,147.00340132119393
454,477,594,477,140.0
455,474,591,474,136.0
456,471,594,473,138.01449199268893
459,467,594,468,135.00370365289984
460,464,596,467,136.03308421115798
463,464,599,467,136.03308421115798
464,462,597,467,133.09395177843356
462,459,597,467,135.2368293032634
463,457,597,467,134.3726162579266
463,457,595,465,132.24220203853233
465,456,595,465,130.31116606031887
465,456,597,466,132.3782459469833
465,457,599,467,134.3726162579266
464,456,596,467,132.45754036671525
461,453,592,465,131.54847015454038
459,452,589,465,130.64838307457157
459,453,588,464,129.46814279968643
457,454,590,467,133.63382805263043
458,457,595,469,137.5245432641025
461,462,594,472,133.37541002748594
461,466,595,477,134.45073447177595
459,473,595,483,136.36715146984628
461,477,596,488,135.44740676735012
463,478,596,490,133.5402561027947
468,479,597,489,129.38701635017324
473,474,602,487,129.65338406690356
477,474,606,486,129.5569372901351
476,476,610,488,134.5362404707371
477,482,611,492,134.3726162579266
480,483,617,496,137.6154061142865
489,483,616,493,127.39309243440164
491,484,617,494,126.39620247459969
494,486,618,495,124.32618388738553
494,489,619,496,125.19584657647394
491,491,620,495,129.0620006043607
487,492,619,496,132.06059215375342
483,491,616,495,133.06013678032951
480,491,617,495,137.05838172107534
479,487,617,494,138.1774221788784
481,483,617,491,136.23509092741122
482,481,620,489,138.2316895650198
486,480,618,491,132.45754036671525
491,480,618,492,127.56566936288148
493,478,624,492,131.7459676802292
498,477,625,491,127.76932339180638
498,474,630,488,132.74034804836094
493,474,629,488,136.7186892857008
490,475,629,490,139.8070098385628
491,474,626,488,135.72398461583714
494,475,625,487,131.54847015454038
491,472,625,487,134.8369385591352
492,472,622,486,130.75167302944922
488,471,615,485,127.76932339180638
489,470,613,482,124.57929201917949
490,469,614,482,124.67958934805648
489,468,611,479,122.494897852931
483,468,611,478,128.39003076563228
480,466,611,477,131.4610208388783
479,465,609,476,130.4645545732633
477,464,605,474,128.39003076563228
474,461,609,471,135.36986370680884
476,460,610,470,134.3726162579266
476,460,609,469,133.30416347586447
475,460,611,470,136.36715146984628
474,460,609,470,135.36986370680884
473,466,604,473,131.18688958886096
474,466,601,473,127.1927670899568
472,468,602,475,130.18832512940628
472,469,601,476,129.18978287774928
474,469,601,476,127.1927670899568
476,467,605,475,129.24782396620841
478,465,606,475,128.39003076563228
475,465,606,475,131.38112497615478
477,470,607,479,130.31116606031887
477,479,609,490,132.45754036671525
475,485,608,496,133.4541119636259
475,486,611,496,136.36715146984628
477,484,611,493,134.30189872075525
478,483,611,493,133.37541002748594
480,479,609,489,129.38701635017324
478,475,610,487,132.54433220624713
482,470,611,482,129.5569372901351
486,469,615,483,129.75746606650424
485,470,614,484,129.75746606650424
487,473,612,489,126.01983970788092
485,474,613,490,128.9961239727768
484,474,612,492,129.2594290564522
484,473,610,491,127.27922061357856
478,473,609,489,131.97348218486925
477,472,608,489,132.09844813622905
476,472,604,490,129.2594290564522
472,474,605,493,134.35028842544403
470,477,600,495,131.24023773218335
467,474,601,493,135.34031180694095
467,473,603,490,137.05838172107534
466,473,606,490,141.0283659410404
467,474,605,490,138.92443989449805
464,474,604,493,141.2834031300209
464,476,602,493,139.04315876734103
466,477,600,494,135.07405376311175
468,479,599,495,131.97348218486925
471,480,600,495,129.86916493148019
474,482,599,499,126.15070352558483
475,484,601,500,127.01181047445942
475,487,602,503,128.00390619039717
476,491,601,508,126.15070352558483
476,492,601,506,125.78155667664477
484,493,600,508,116.96580696938743
479,497,602,511,123.79418403139947
474,503,598,518,124.90396310766124
475,512,598,527,123.9112585683803
473,523,597,535,124.57929201917949
474,524,597,539,123.9112585683803
474,528,598,541,124.67958934805648
471,526,599,541,128.87590930814028
470,521,598,537,128.9961239727768
468,516,598,531,130.86252328302402
465,512,595,526,130.75167302944922
462,507,595,521,133.73481222179961
461,503,595,514,134.45073447177595
459,500,599,513,140.60227594174995
459,501,601,515,142.68847185389575
460,504,604,516,144.49913494550754
459,502,605,514,146.4923206178399
463,501,604,512,141.42842712835352
463,497,605,511,142.68847185389575
465,493,605,505,140.51334456200237
472,491,602,502,130.4645545732633
473,491,603,499,130.24592124131948
470,489,604,499,134.3726162579266
472,485,603,499,131.7459676802292
471,482,606,496,135.72398461583714
470,483,604,498,134.8369385591352
467,489,600,504,133.843191832831
467,495,601,509,134.72935834479432
466,494,602,506,136.5283853270081
462,491,601,502,139.43457247038842
462,492,601,502,139.35924798878617
459,490,600,501,141.42842712835352
457,485,599,495,142.35167719419397
461,478,596,489,135.44740676735012
463,475,596,484,133.30416347586447
461,473,593,483,132.3782459469833
461,473,591,485,130.5526713629407
462,474,589,487,127.66362050325849
465,474,590,487,125.67418191498204
464,476,589,488,125.57467897629681
466,475,589,487,123.58397954427588
462,473,594,485,132.54433220624713
463,469,594,479,131.38112497615478
463,469,593,478,130.31116606031887
460,469,592,480,132.45754036671525
461,471,595,482,134.45073447177595
459,471,599,483,140.51334456200237
458,471,599,485,141.69333082400175
462,472,596,483,134.45073447177595
461,472,599,484,138.52075656738234
461,471,599,482,138.43771162512041
460,470,601,481,141.42842712835352
460,469,600,480,140.4314779527724
460,469,599,480,139.43457247038842
461,470,593,480,132.3782459469833
460,469,591,481,131.54847015454038
457,469,589,480,132.45754036671525
459,468,587,478,128.39003076563228
458,468,588,478,130.38404810405297
459,470,588,479,129.31357237351384
461,469,590,478,129.31357237351384
462,469,592,476,130.18832512940628
462,469,594,476,132.1854757528224
463,469,598,476,135.18135966175217
466,471,601,479,135.2368293032634
469,474,602,482,133.24038426843418
469,477,604,485,135.2368293032634
471,478,600,488,129.38701635017324
470,476,599,488,129.5569372901351
469,474,600,487,131.64345787011217
470,474,598,485,128.47178678604885
468,473,600,483,132.3782459469833
468,472,600,482,132.3782459469833
470,471,603,481,133.37541002748594
470,466,601,476,131.38112497615478
467,467,605,476,138.2931668593933
466,470,605,476,139.12943613772032
466,470,607,476,141.12760183606892
463,467,605,474,142.1724305201258
463,469,604,475,141.12760183606892
464,475,605,481,141.12760183606892
465,483,606,495,141.50971698084905
465,500,607,512,142.50614021858848
471,521,603,535,132.74034804836094
481,544,611,555,130.4645545732633
486,555,618,569,132.74034804836094
484,559,621,570,137.44089638822936
485,565,622,575,137.3644786689776
492,569,621,581,129.5569372901351
491,569,618,584,127.88275880665071
489,569,618,585,129.98846102635417
495,572,617,586,122.80065146407001
495,577,619,591,124.78781991845197
499,589,621,602,122.6906679417795
499,597,621,608,122.494897852931
499,599,620,606,121.2023102090055
496,591,622,601,126.39620247459969
493,587,627,596,134.30189872075525
491,586,626,595,135.29966740535616
489,586,624,597,135.44740676735012
487,587,622,598,135.44740676735012
490,590,624,596,134.13426109685773
486,585,625,593,139.2300254973761
485,581,621,587,136.13228860193308
487,579,613,585,126.14277624977183
483,577,604,584,121.2023102090055
477,570,602,575,125.09996003196804
472,563,599,569,127.1416532848303
469,556,598,561,129.0968628588627
470,550,596,553,126.03570922560003
468,545,594,548,126.03570922560003
469,543,590,546,121.03718436910205
467,538,586,542,119.06720791217035
467,531,580,534,113.03981599418853
464,522,581,524,117.01709276853532
466,513,580,514,114.00438588054409
460,503,582,506,122.03687967167957
459,497,584,498,125.00399993600205
460,494,587,492,127.01574705523721
460,490,590,487,130.034610777285
461,487,591,485,130.01538370516005
459,485,589,485,130.0
459,483,586,481,127.01574705523721
459,481,584,477,125.06398362438324
459,478,583,476,124.01612798341996
457,477,583,474,126.03570922560003
455,478,583,476,128.01562404644207
447,484,581,479,134.09325113517085
443,484,580,484,137.0
439,479,579,478,140.00357138301865
434,473,576,472,142.00352108310554
431,472,576,471,145.00344823486094
431,475,576,473,145.01379244747721
429,476,577,475,148.00337833982033
432,474,576,470,144.05554484295286
432,469,580,467,148.0135128966271
436,465,582,463,146.01369798755184
441,462,585,462,144.0
444,465,579,463,135.0148140020198
448,470,576,469,128.00390619039717
448,479,577,479,129.0
447,484,573,485,126.00396819148197
443,484,568,484,125.0
438,485,564,484,126.00396819148197
433,488,562,487,129.00387591076478
426,488,561,488,135.0
419,486,560,485,141.00354605470034
418,485,561,484,143.0034964607509
420,486,566,485,146.00342461736986
420,488,568,484,148.05404418657398
422,486,568,481,146.08559134972896
421,481,569,475,148.12157169028418
422,479,568,474,146.08559134972896
424,477,568,473,144.05554484295286
424,475,567,472,143.0314650697531
424,477,566,472,142.08800090085018
427,479,565,474,138.0905500025255
427,479,564,475,137.05838172107534
427,479,560,475,133.06013678032951
428,479,556,476,128.03515142334936
423,479,555,475,132.06059215375342
421,479,555,474,134.09325113517085
421,478,552,474,131.06105447462264
418,479,556,475,138.05795884337854
418,481,563,476,145.08618128546908
421,480,565,477,144.03124660989366
428,479,570,474,142.08800090085018
432,475,573,472,141.0319112825179
436,470,577,468,141.01418368376991
439,466,579,464,140.0142849854971
440,462,580,462,140.0
440,460,580,461,140.00357138301865
441,460,583,460,142.0
444,460,583,459,139.00359707575916
445,459,584,459,139.0
448,458,583,459,135.00370365289984
449,458,583,459,134.00373129133382
447,459,581,460,134.00373129133382
445,460,578,460,133.0
441,458,574,459,133.00375934536586
443,456,572,457,129.00387591076478
442,455,571,455,129.0
445,455,571,455,126.0
451,456,578,456,127.0
450,456,584,457,134.00373129133382
450,459,585,458,135.00370365289984
453,459,584,459,131.0
457,460,586,460,129.0
459,461,587,461,128.0
459,461,588,461,129.0
462,461,588,461,126.0
461,459,588,459,127.0
463,458,591,458,128.0
464,458,588,458,124.0
464,458,588,460,124.01612798341996
465,458,588,460,123.01625908797584
465,457,590,460,125.03599481749245
467,458,592,459,125.00399993600205
469,458,595,458,126.0
467,460,600,460,133.0
470,464,603,462,133.01503674397117
471,465,605,466,134.00373129133382
472,466,607,466,135.0
473,466,607,467,134.00373129133382
475,468,609,470,134.01492454200763
473,472,608,473,135.00370365289984
476,476,608,476,132.0
474,479,605,479,131.0
473,481,606,480,133.00375934536586
475,483,606,483,131.0
475,486,606,486,131.0
474,486,606,486,132.0
475,485,606,484,131.00381673829202
474,483,608,482,134.00373129133382
475,480,608,481,133.00375934536586
475,479,608,479,133.0
475,478,609,478,134.0
473,479,607,477,134.01492454200763
472,481,606,477,134.05968819895114
464,480,599,480,135.0
455,478,582,483,127.09838708654017
450,476,576,483,126.19429464123962
453,475,582,482,129.18978287774928
459,477,592,481,133.06013678032951
471,479,602,480,131.00381673829202
472,477,602,479,130.01538370516005
466,476,597,478,131.01526628603247
465,476,597,478,132.015150645674
466,477,602,479,136.01470508735443
470,475,603,478,133.0338302838793
469,470,605,473,136.03308421115798
471,469,607,471,136.01470508735443
478,468,609,471,131.03434664239754
482,469,614,473,132.06059215375342
484,470,618,473,134.03357788255897
487,470,619,472,132.015150645674
488,473,620,474,132.00378782444085
486,475,621,477,135.0148140020198
486,476,621,478,135.0148140020198
486,476,621,477,135.00370365289984
487,475,622,476,135.00370365289984
490,477,624,478,134.00373129133382
495,478,626,479,131.00381673829202
496,479,629,483,133.06013678032951
502,480,633,484,131.06105447462264
500,476,632,481,132.09466302617983
499,475,632,479,133.06013678032951
497,474,629,479,132.09466302617983
499,476,628,478,129.0155029444136
496,478,630,485,134.18271125595876
497,484,630,491,133.18408313308313
495,487,628,494,133.18408313308313
492,486,629,489,137.03284277865654
491,483,624,487,133.06013678032951
490,481,622,486,132.09466302617983
489,481,622,484,133.0338302838793
492,480,623,481,131.00381673829202
490,478,623,481,133.0338302838793
488,477,621,480,133.0338302838793
488,478,623,485,135.18135966175217
482,477,621,485,139.2300254973761
481,475,623,485,142.35167719419397
481,475,623,484,142.28492541376264
481,474,623,482,142.22517358048822
482,470,627,476,145.1240848377691
485,469,628,476,143.17122615944868
486,468,630,476,144.22205101855957
493,469,632,478,139.29106216839614
495,470,635,479,140.28898745090436
498,471,635,481,137.3644786689776
499,471,636,481,137.3644786689776
503,472,634,480,131.24404748406687
500,474,633,482,133.24038426843418
499,476,627,484,128.2497563350512
501,474,629,483,128.3160161476345
501,472,631,481,130.31116606031887
498,472,631,482,133.37541002748594
500,476,629,483,129.18978287774928
497,474,629,484,132.3782459469833
502,471,630,481,128.39003076563228
498,472,628,479,130.18832512940628
494,473,628,478,134.09325113517085
496,473,631,479,135.1332675546625
497,472,631,480,134.23859355639868
496,473,636,482,140.28898745090436
498,471,630,481,132.3782459469833
495,475,631,483,136.23509092741122
493,480,627,488,134.23859355639868
491,485,626,494,135.29966740535616
492,486,625,494,133.24038426843418
494,485,621,492,127.1927670899568
491,486,621,492,130.13838787997952
492,485,620,492,128.191263352851
486,483,623,492,137.2953021774598
487,482,622,490,135.2368293032634
487,480,624,489,137.2953021774598
487,478,624,487,137.2953021774598
485,477,622,485,137.23337786413333
487,477,618,485,131.24404748406687
488,479,618,489,130.38404810405297
490,481,618,489,128.2497563350512
491,480,619,489,128.3160161476345
489,479,621,487,132.24220203853233
488,478,620,487,132.30646242719968
489,479,621,488,132.30646242719968
490,479,624,489,134.3726162579266
