left,right
0.42877291960507763,0.48670756646216773
0.4851904090267984,0.5204498977505112
0.4372355430183357,0.4928425357873211
0.5077574047954867,0.474437627811861
0.4372355430183357,0.48670756646216773
0.4696755994358252,0.5010224948875256
0.31452750352609316,0.39161554192229037
0.3596614950634697,0.4171779141104295
0.38222849083215804,0.43660531697341515
0.44005641748942176,0.48568507157464214
0.3483779971791256,0.42024539877300615
0.36671368124118486,0.5603271983640081
0.30042313117066294,0.5061349693251533
0.39069111424541614,0.5132924335378324
0.4456981664315939,0.48875255623721886
0.4880112834978844,0.4601226993865031
0.48942172073342743,0.46114519427402867
0.45698166431593795,0.5010224948875256
0.4767277856135403,0.4519427402862986
0.37517630465444296,0.4294478527607362
0.4880112834978844,0.4601226993865031
0.42877291960507763,0.4713701431492843
0.4330042313117067,0.474437627811861
0.3681241184767278,0.4243353783231084
0.39915373765867423,0.4468302658486708
0.3370944992947814,0.4120654396728017
0.4964739069111425,0.5306748466257669
0.41043723554301836,0.4570552147239264
0.4033850493653033,0.4529652351738242
0.47954866008462627,0.4539877300613497
0.5105782792665727,0.47648261758691207
0.5091678420310297,0.47546012269938653
0.47108603667136817,0.516359918200409
0.5500705218617773,0.5051124744376279
0.49224259520451347,0.5347648261758691
0.4146685472496474,0.4683026584867076
0.3709449929478139,0.44376278118609414
0.4062059238363893,0.46319018404907975
0.48942172073342743,0.46114519427402867
0.616361071932299,0.5531697341513292
0.5881523272214386,0.5327198364008179
0.39633286318758826,0.4550102249488753
0.5557122708039492,0.50920245398773
0.531734837799718,0.49182004089979553
0.5275035260930889,0.48875255623721886
0.48236953455571235,0.45603271983640087
0.4851904090267984,0.45807770961145194
0.47390691114245426,0.4498977505112475
0.4992947813822286,0.4683026584867076
0.44287729196050785,0.4274028629856851
0.49788434414668553,0.5449897750511247
0.5246826516220029,0.48670756646216773
0.5007052186177715,0.46932515337423314
0.5007052186177715,0.46932515337423314
0.5091678420310297,0.3885480572597137
0.5275035260930889,0.39877300613496935
0.5035260930888577,0.4713701431492843
0.3864598025387871,0.3865030674846626
0.5148095909732018,0.4795501022494888
0.534555712270804,0.4938650306748466
0.5176304654442878,0.3895705521472393
0.5105782792665727,0.47648261758691207
0.4231311706629055,0.4723926380368098
0.4527503526093089,0.49693251533742333
0.43441466854724975,0.4795501022494888
0.38222849083215804,0.4447852760736196
0.304654442877292,0.4458077709611452
0.31311706629055014,0.44274028629856854
0.3286318758815233,0.45910020449897754
0.2792665726375177,0.36400817995910023
0.24118476727785618,0.4386503067484663
0.2637517630465445,0.4130879345603272
0.27503526093088865,0.42638036809815955
0.32016925246826516,0.44274028629856854
0.1861777150916784,0.39775051124744376
0.24541607898448525,0.3456032719836401
0.2440056417489422,0.4110429447852761
0.2496473906911143,0.408997955010225
0.2637517630465445,0.4120654396728017
0.2933709449929479,0.4274028629856851
0.2496473906911143,0.3466257668711657
0.24118476727785618,0.42638036809815955
0.2115655853314528,0.41411042944785276
0.20592383638928072,0.4069529652351738
0.3244005641748942,0.4498977505112475
0.19887165021156555,0.40388548057259716
0.24823695345557126,0.3456032719836401
0.29196050775740484,0.4294478527607362
0.2863187588152327,0.4396728016359919
0.2566995768688294,0.4386503067484663
0.27644569816643166,0.4304703476482618
0.28349788434414674,0.4243353783231084
0.28490832157968976,0.46932515337423314
0.2863187588152327,0.47648261758691207
0.2651622002820875,0.42126789366053174
0.2581100141043724,0.4458077709611452
0.30042313117066294,0.4325153374233129
0.2792665726375177,0.4130879345603272
0.31170662905500707,0.434560327198364
0.2778561354019746,0.41411042944785276
0.3286318758815233,0.4028629856850716
0.3709449929478139,0.42535787321063395
0.2778561354019746,0.4079754601226994
0.39351198871650217,0.44376278118609414
0.3892806770098731,0.44069529652351735
0.4245416078984486,0.5286298568507157
0.4090267983074754,0.4550102249488753
0.3455571227080395,0.4079754601226994
0.3568406205923837,0.4161554192229039
0.377997179125529,0.4948875255623722
0.4033850493653033,0.4519427402862986
0.42595204513399165,0.4683026584867076
0.34978843441466856,0.4110429447852761
0.3624823695345558,0.5439672801635992
0.23695345557122713,0.38241308793456036
0.34978843441466856,0.5245398773006136
0.38222849083215804,0.4355828220858896
0.30606488011283506,0.4458077709611452
0.40197461212976027,0.39775051124744376
0.5007052186177715,0.46932515337423314
0.379407616361072,0.3813905930470348
0.4527503526093089,0.3476482617586912
0.43159379407616366,0.33026584867075665
0.35260930888575465,0.42126789366053174
0.45133991537376594,0.4335378323108385
0.4330042313117067,0.47750511247443767
0.4936530324400565,0.46421267893660534
0.5500705218617773,0.5051124744376279
0.48660084626234146,0.45910020449897754
0.43159379407616366,0.47648261758691207
0.39633286318758826,0.5132924335378324
0.4076163610719324,0.5235173824130879
0.4880112834978844,0.5286298568507157
0.41325811001410445,0.5316973415132924
0.4880112834978844,0.4601226993865031
0.4471086036671369,0.4304703476482618
0.4753173483779972,0.450920245398773
0.455571227080395,0.43660531697341515
0.4372355430183357,0.49693251533742333
0.5627644569816644,0.5143149284253579
0.4471086036671369,0.4304703476482618
0.4668547249647391,0.4447852760736196
0.4696755994358252,0.4468302658486708
0.4160789844851905,0.4079754601226994
0.44287729196050785,0.4274028629856851
0.29760225669957696,0.3865030674846626
0.41325811001410445,0.4059304703476483
0.4753173483779972,0.450920245398773
0.4174894217207335,0.408997955010225
0.36107193229901274,0.42535787321063395
0.35119887165021163,0.3609406952965235
0.40479548660084635,0.450920245398773
0.47249647390691124,0.44887525562372194
0.3455571227080395,0.41411042944785276
0.4005641748942173,0.44785276073619634
0.39915373765867423,0.3957055214723927
0.36107193229901274,0.42535787321063395
0.36107193229901274,0.42126789366053174
0.47954866008462627,0.4539877300613497
0.4146685472496474,0.33537832310838445
0.41889985895627646,0.5204498977505112
0.42877291960507763,0.4171779141104295
0.4386459802538788,0.4243353783231084
0.3187588152327222,0.33742331288343563
0.42031029619181953,0.4110429447852761
0.5091678420310297,0.47546012269938653
0.4527503526093089,0.434560327198364
0.4936530324400565,0.3803680981595092
0.3568406205923837,0.3650306748466258
0.41325811001410445,0.47546012269938653
0.4160789844851905,0.47750511247443767
0.49224259520451347,0.5265848670756645
0.36671368124118486,0.4274028629856851
0.49788434414668553,0.3813905930470348
0.33568406205923845,0.41411042944785276
0.42877291960507763,0.4171779141104295
0.49224259520451347,0.46319018404907975
0.53737658674189,0.4959100204498978
0.5275035260930889,0.48875255623721886
0.533145275035261,0.4928425357873211
0.534555712270804,0.4938650306748466
0.5289139633286319,0.4897750511247444
0.4908321579689705,0.541922290388548
0.49224259520451347,0.46319018404907975
0.4668547249647391,0.4447852760736196
0.45133991537376594,0.3404907975460123
0.4414668547249648,0.42638036809815955
0.4499294781382229,0.4325153374233129
0.48095909732016934,0.4550102249488753
0.3427362482369535,0.35480572597137017
0.4964739069111425,0.3752556237218814
0.5486600846262342,0.5040899795501023
0.46262341325811007,0.44171779141104295
0.5091678420310297,0.47546012269938653
0.4358251057827927,0.4222903885480573
0.5190409026798308,0.39263803680981596
0.4936530324400565,0.46421267893660534
0.458392101551481,0.4386503067484663
0.5049365303244007,0.4723926380368098
0.4414668547249648,0.42638036809815955
0.5514809590973202,0.5061349693251533
0.5232722143864599,0.48568507157464214
0.5246826516220029,0.48670756646216773
0.5275035260930889,0.48875255623721886
0.39633286318758826,0.4550102249488753
0.5698166431593795,0.5194274028629857
0.39633286318758826,0.4529652351738242
0.40197461212976027,0.45910020449897754
0.48095909732016934,0.36400817995910023
0.5007052186177715,0.46932515337423314
0.4386459802538788,0.4243353783231084
0.47390691114245426,0.5766871165644172
0.45980253878702404,0.4396728016359919
0.45698166431593795,0.4376278118609407
0.48236953455571235,0.45603271983640087
0.5077574047954867,0.474437627811861
0.48942172073342743,0.46114519427402867
0.4696755994358252,0.4468302658486708
0.45980253878702404,0.4396728016359919
0.454160789844852,0.4355828220858896
0.461212976022567,0.44069529652351735
0.47249647390691124,0.44887525562372194
0.4908321579689705,0.46216768916155426
0.47249647390691124,0.44887525562372194
0.45698166431593795,0.3486707566462168
0.3554301833568407,0.42638036809815955
0.48236953455571235,0.45603271983640087
0.4527503526093089,0.434560327198364
0.5077574047954867,0.474437627811861
0.5543018335684063,0.5777096114519427
0.44287729196050785,0.5562372188139059
0.5091678420310297,0.47546012269938653
0.5839210155148096,0.5296523517382412
0.6558533145275037,0.581799591002045
0.4767277856135403,0.5173824130879345
0.5077574047954867,0.5388548057259713
0.6149506346967561,0.5521472392638037
0.4936530324400565,0.5316973415132924
0.4696755994358252,0.5132924335378324
0.454160789844852,0.5020449897750512
0.530324400564175,0.49079754601226994
0.47390691114245426,0.4498977505112475
0.5754583921015515,0.5235173824130879
0.5232722143864599,0.48568507157464214
0.5190409026798308,0.48261758691206547
0.5246826516220029,0.48670756646216773
0.5289139633286319,0.4897750511247444
0.49788434414668553,0.467280163599182
0.4231311706629055,0.47648261758691207
0.40197461212976027,0.4601226993865031
0.4146685472496474,0.467280163599182
0.41043723554301836,0.5378323108384457
0.34414668547249655,0.48057259713701433
0.3638928067700988,0.4386503067484663
0.38787023977433016,0.50920245398773
0.4160789844851905,0.607361963190184
0.49788434414668553,0.7014314928425358
0.5754583921015515,0.5950920245398773
0.602256699576869,0.6226993865030674
0.5811001410437237,0.6022494887525561
0.5811001410437237,0.5991820040899795
0.5923836389280677,0.607361963190184
0.607898448519041,0.6226993865030674
0.602256699576869,0.6134969325153374
0.5867418899858957,0.607361963190184
0.48236953455571235,0.45603271983640087
0.47954866008462627,0.4539877300613497
0.5035260930888577,0.4713701431492843
0.5698166431593795,0.5194274028629857
0.40479548660084635,0.467280163599182
0.49506346967559955,0.46523517382413093
0.5782792665726376,0.5255623721881391
0.5218617771509169,0.48466257668711654
0.5684062059238365,0.5184049079754601
0.6614950634696757,0.5858895705521472
0.5021156558533146,0.47034764826175873
0.39069111424541614,0.4519427402862986
0.461212976022567,0.4948875255623722
0.385049365303244,0.44069529652351735
0.4245416078984486,0.5337423312883436
0.36107193229901274,0.42535787321063395
0.26798307475317357,0.4182004089979551
0.3540197461212977,0.4233128834355828
0.4146685472496474,0.45910020449897754
0.461212976022567,0.44069529652351735
0.4442877291960508,0.4284253578732106
0.461212976022567,0.44069529652351735
0.4696755994358252,0.516359918200409
0.5077574047954867,0.474437627811861
0.4682651622002822,0.49897750511247446
0.45980253878702404,0.49182004089979553
0.455571227080395,0.43660531697341515
0.36107193229901274,0.4294478527607362
0.4076163610719324,0.4539877300613497
0.4358251057827927,0.4723926380368098
0.3286318758815233,0.44376278118609414
0.41184767277856144,0.4550102249488753
0.34414668547249655,0.35582822085889576
0.3159379407616361,0.33537832310838445
0.32299012693935125,0.3404907975460123
0.43159379407616366,0.33333333333333337
0.461212976022567,0.35582822085889576
0.31452750352609316,0.3343558282208589
0.41184767277856144,0.40490797546012275
0.44287729196050785,0.4274028629856851
0.4174894217207335,0.3343558282208589
0.43441466854724975,0.18609406952965235
0.35260930888575465,0.4120654396728017
0.4146685472496474,0.3190184049079755
0.4273624823695346,0.3292433537832311
0.379407616361072,0.30777096114519426
0.39069111424541614,0.3895705521472393
0.5077574047954867,0.474437627811861
0.4668547249647391,0.5
0.4414668547249648,0.4795501022494888
0.39915373765867423,0.44785276073619634
0.5133991537376588,0.3905930470347649
0.44851904090267986,0.48773006134969327
0.4076163610719324,0.4550102249488753
0.3568406205923837,0.4274028629856851
0.4005641748942173,0.4498977505112475
0.3342736248236954,0.401840490797546
0.39069111424541614,0.44069529652351735
0.48942172073342743,0.46114519427402867
0.42595204513399165,0.4713701431492843
0.4005641748942173,0.4539877300613497
0.385049365303244,0.4458077709611452
0.3709449929478139,0.5122699386503068
0.3540197461212977,0.5010224948875256
0.2863187588152327,0.49897750511247446
0.34978843441466856,0.42126789366053174
0.40197461212976027,0.4519427402862986
0.42877291960507763,0.5357873210633946
0.41325811001410445,0.46114519427402867
0.38787023977433016,0.44069529652351735
0.42031029619181953,0.46625766871165647
0.5444287729196051,0.5010224948875256
0.44005641748942176,0.4815950920245399
0.3681241184767278,0.4304703476482618
0.44005641748942176,0.48364008179959106
0.42877291960507763,0.5357873210633946
0.377997179125529,0.5030674846625767
0.36671368124118486,0.5061349693251533
0.4301833568406207,0.47546012269938653
0.32157968970380824,0.4815950920245399
0.2552891396332864,0.41513292433537835
0.23977433004231313,0.40081799591002043
0.304654442877292,0.3885480572597137
0.2693935119887165,0.4233128834355828
0.1918194640338505,0.40490797546012275
0.24541607898448525,0.4059304703476483
0.2496473906911143,0.408997955010225
0.2693935119887165,0.48773006134969327
0.2933709449929479,0.4335378323108385
0.4090267983074754,0.45807770961145194
