Frame,BPM,BPM_filtre,BPM_interp
4193,112.0,112.0,112.0
4194,112.0,112.0,112.0
4195,112.0,112.0,112.0
4196,112.0,112.0,112.0
4197,112.0,112.0,112.0
4198,112.0,112.0,112.0
4199,112.0,112.0,112.0
4200,112.0,112.0,112.0
4201,112.0,112.0,112.0
4202,112.0,112.0,112.0
4203,112.0,112.0,112.0
4204,112.0,112.0,112.0
4205,112.0,112.0,112.0
4206,112.0,112.0,112.0
4207,112.0,112.0,112.0
4208,112.0,112.0,112.0
4209,112.0,112.0,112.0
4210,112.0,112.0,112.0
4211,112.0,112.0,112.0
4212,112.0,112.0,112.0
4213,112.0,112.0,112.0
4214,112.0,112.0,112.0
4215,112.0,112.0,112.0
4216,112.0,112.0,112.0
4217,112.0,112.0,112.0
4218,112.0,112.0,112.0
4219,112.0,112.0,112.0
4220,112.0,112.0,112.0
4221,112.0,112.0,112.0
4222,112.0,112.0,112.0
4223,112.0,112.0,112.0
4224,112.0,112.0,112.0
4225,112.0,112.0,112.0
4226,112.0,112.0,112.0
4227,112.0,112.0,112.0
4228,112.0,112.0,112.0
4229,112.0,112.0,112.0
4230,104.0,0.0,111.78947368421052
4231,104.0,0.0,111.57894736842105
4232,104.0,0.0,111.36842105263158
4233,104.0,0.0,111.15789473684211
4234,104.0,0.0,110.94736842105263
4235,104.0,0.0,110.73684210526316
4236,104.0,0.0,110.52631578947368
4237,104.0,0.0,110.3157894736842
4238,104.0,0.0,110.10526315789474
4239,104.0,0.0,109.89473684210526
4240,104.0,0.0,109.6842105263158
4241,104.0,0.0,109.47368421052632
4242,104.0,0.0,109.26315789473685
4243,104.0,0.0,109.05263157894737
4244,104.0,0.0,108.84210526315789
4245,88.0,0.0,108.63157894736842
4246,88.0,0.0,108.42105263157895
4247,88.0,0.0,108.21052631578948
4248,88.0,0.0,108.0
4249,88.0,0.0,107.78947368421052
4250,88.0,0.0,107.57894736842105
4251,88.0,0.0,107.36842105263158
4252,88.0,0.0,107.15789473684211
4253,88.0,0.0,106.94736842105263
4254,88.0,0.0,106.73684210526316
4255,88.0,0.0,106.52631578947368
4256,88.0,0.0,106.3157894736842
4257,88.0,0.0,106.10526315789474
4258,88.0,0.0,105.89473684210526
4259,88.0,0.0,105.6842105263158
4260,88.0,0.0,105.47368421052632
4261,88.0,0.0,105.26315789473685
4262,88.0,0.0,105.05263157894737
4263,88.0,0.0,104.84210526315789
4264,88.0,0.0,104.63157894736842
4265,88.0,0.0,104.42105263157895
4266,88.0,0.0,104.21052631578948
4267,88.0,0.0,104.0
4268,88.0,0.0,103.78947368421052
4269,88.0,0.0,103.57894736842105
4270,88.0,0.0,103.36842105263158
4271,88.0,0.0,103.15789473684211
4272,88.0,0.0,102.94736842105263
4273,88.0,0.0,102.73684210526315
4274,88.0,0.0,102.52631578947368
4275,112.0,0.0,102.3157894736842
4276,112.0,0.0,102.10526315789474
4277,112.0,0.0,101.89473684210526
4278,112.0,0.0,101.6842105263158
4279,112.0,0.0,101.47368421052632
4280,112.0,0.0,101.26315789473685
4281,112.0,0.0,101.05263157894737
4282,112.0,0.0,100.84210526315789
4283,112.0,0.0,100.63157894736842
4284,112.0,0.0,100.42105263157895
4285,112.0,0.0,100.21052631578948
4286,112.0,0.0,100.0
4287,112.0,0.0,99.78947368421052
4288,112.0,0.0,99.57894736842105
4289,112.0,0.0,99.36842105263158
4290,112.0,0.0,99.15789473684211
4291,112.0,0.0,98.94736842105263
4292,112.0,0.0,98.73684210526316
4293,112.0,0.0,98.52631578947368
4294,112.0,0.0,98.3157894736842
4295,112.0,0.0,98.10526315789474
4296,112.0,0.0,97.89473684210526
4297,112.0,0.0,97.6842105263158
4298,112.0,0.0,97.47368421052632
4299,112.0,0.0,97.26315789473685
4300,112.0,0.0,97.05263157894737
4301,112.0,0.0,96.84210526315789
4302,112.0,0.0,96.63157894736842
4303,112.0,0.0,96.42105263157895
4304,112.0,0.0,96.21052631578948
4305,96.0,96.0,96.0
4306,96.0,96.0,96.0
4307,96.0,96.0,96.0
4308,96.0,96.0,96.0
4309,96.0,96.0,96.0
4310,96.0,96.0,96.0
4311,96.0,96.0,96.0
4312,96.0,96.0,96.0
4313,96.0,96.0,96.0
4314,96.0,96.0,96.0
4315,96.0,96.0,96.0
4316,96.0,96.0,96.0
4317,96.0,96.0,96.0
4318,96.0,96.0,96.0
4319,96.0,96.0,96.0
4320,96.0,96.0,96.0
4321,96.0,96.0,96.0
4322,96.0,96.0,96.0
4323,96.0,96.0,96.0
4324,96.0,96.0,96.0
4325,96.0,96.0,96.0
4326,96.0,96.0,96.0
4327,96.0,96.0,96.0
4328,96.0,96.0,96.0
4329,96.0,96.0,96.0
4330,96.0,96.0,96.0
4331,96.0,96.0,96.0
4332,96.0,96.0,96.0
4333,96.0,96.0,96.0
4334,96.0,96.0,96.0
4335,96.0,96.0,96.0
4336,96.0,96.0,96.0
4337,96.0,96.0,96.0
4338,96.0,96.0,96.0
4339,96.0,96.0,96.0
4340,96.0,96.0,96.0
4341,96.0,96.0,96.0
4342,96.0,96.0,96.0
4343,96.0,96.0,96.0
4344,96.0,96.0,96.0
4345,96.0,96.0,96.0
4346,96.0,96.0,96.0
4347,96.0,96.0,96.0
4348,96.0,96.0,96.0
4349,96.0,96.0,96.0
4350,96.0,96.0,96.0
4351,96.0,96.0,96.0
4352,96.0,96.0,96.0
4353,96.0,96.0,96.0
4354,96.0,96.0,96.0
4355,96.0,96.0,96.0
4356,96.0,96.0,96.0
4357,96.0,96.0,96.0
4358,96.0,96.0,96.0
4359,96.0,96.0,96.0
4360,96.0,96.0,96.0
4361,96.0,96.0,96.0
4362,96.0,96.0,96.0
4363,96.0,96.0,96.0
4364,96.0,96.0,96.0
4365,96.0,96.0,96.0
4366,96.0,96.0,96.0
4367,96.0,96.0,96.0
4368,96.0,96.0,96.0
4369,96.0,96.0,96.0
4370,96.0,96.0,96.0
4371,96.0,96.0,96.0
4372,96.0,96.0,96.0
4373,96.0,96.0,96.0
4374,96.0,96.0,96.0
4375,96.0,96.0,96.0
4376,96.0,96.0,96.0
4377,96.0,96.0,96.0
4378,96.0,96.0,96.0
4379,96.0,96.0,96.0
4380,88.0,0.0,95.85840707964601
4381,88.0,0.0,95.71681415929204
4382,88.0,0.0,95.57522123893806
4383,88.0,0.0,95.43362831858407
4384,88.0,0.0,95.29203539823008
4385,88.0,0.0,95.15044247787611
4386,88.0,0.0,95.00884955752213
4387,88.0,0.0,94.86725663716814
4388,88.0,0.0,94.72566371681415
4389,88.0,0.0,94.58407079646018
4390,88.0,0.0,94.4424778761062
4391,88.0,0.0,94.30088495575221
4392,88.0,0.0,94.15929203539822
4393,88.0,0.0,94.01769911504425
4394,88.0,0.0,93.87610619469027
4395,80.0,0.0,93.73451327433628
4396,80.0,0.0,93.5929203539823
4397,80.0,0.0,93.45132743362832
4398,80.0,0.0,93.30973451327434
4399,80.0,0.0,93.16814159292035
4400,80.0,0.0,93.02654867256638
4401,80.0,0.0,92.88495575221239
4402,80.0,0.0,92.7433628318584
4403,80.0,0.0,92.60176991150442
4404,80.0,0.0,92.46017699115045
4405,80.0,0.0,92.31858407079646
4406,80.0,0.0,92.17699115044248
4407,80.0,0.0,92.03539823008849
4408,80.0,0.0,91.89380530973452
4409,80.0,0.0,91.75221238938053
4410,80.0,0.0,91.61061946902655
4411,80.0,0.0,91.46902654867256
4412,80.0,0.0,91.32743362831859
4413,80.0,0.0,91.1858407079646
4414,80.0,0.0,91.04424778761062
4415,80.0,0.0,90.90265486725664
4416,80.0,0.0,90.76106194690266
4417,80.0,0.0,90.61946902654867
4418,80.0,0.0,90.47787610619469
4419,80.0,0.0,90.33628318584071
4420,80.0,0.0,90.19469026548673
4421,80.0,0.0,90.05309734513274
4422,80.0,0.0,89.91150442477876
4423,80.0,0.0,89.76991150442478
4424,80.0,0.0,89.6283185840708
4425,80.0,0.0,89.48672566371681
4426,80.0,0.0,89.34513274336283
4427,80.0,0.0,89.20353982300885
4428,80.0,0.0,89.06194690265487
4429,80.0,0.0,88.92035398230088
4430,80.0,0.0,88.77876106194691
4431,80.0,0.0,88.63716814159292
4432,80.0,0.0,88.49557522123894
4433,80.0,0.0,88.35398230088495
4434,80.0,0.0,88.21238938053098
4435,80.0,0.0,88.070796460177
4436,80.0,0.0,87.929203539823
4437,80.0,0.0,87.78761061946902
4438,80.0,0.0,87.64601769911505
4439,80.0,0.0,87.50442477876106
4440,64.0,0.0,87.36283185840708
4441,64.0,0.0,87.22123893805309
4442,64.0,0.0,87.07964601769912
4443,64.0,0.0,86.93805309734513
4444,64.0,0.0,86.79646017699115
4445,64.0,0.0,86.65486725663717
4446,64.0,0.0,86.51327433628319
4447,64.0,0.0,86.3716814159292
4448,64.0,0.0,86.23008849557522
4449,64.0,0.0,86.08849557522124
4450,64.0,0.0,85.94690265486726
4451,64.0,0.0,85.80530973451327
4452,64.0,0.0,85.66371681415929
4453,64.0,0.0,85.52212389380531
4454,64.0,0.0,85.38053097345133
4455,64.0,0.0,85.23893805309734
4456,64.0,0.0,85.09734513274336
4457,64.0,0.0,84.95575221238938
4458,64.0,0.0,84.8141592920354
4459,64.0,0.0,84.67256637168141
4460,64.0,0.0,84.53097345132744
4461,64.0,0.0,84.38938053097345
4462,64.0,0.0,84.24778761061947
4463,64.0,0.0,84.10619469026548
4464,64.0,0.0,83.96460176991151
4465,64.0,0.0,83.82300884955752
4466,64.0,0.0,83.68141592920354
4467,64.0,0.0,83.53982300884955
4468,64.0,0.0,83.39823008849558
4469,64.0,0.0,83.2566371681416
4470,64.0,0.0,83.11504424778761
4471,64.0,0.0,82.97345132743362
4472,64.0,0.0,82.83185840707965
4473,64.0,0.0,82.69026548672566
4474,64.0,0.0,82.54867256637168
4475,64.0,0.0,82.4070796460177
4476,64.0,0.0,82.26548672566372
4477,64.0,0.0,82.12389380530973
4478,64.0,0.0,81.98230088495575
4479,64.0,0.0,81.84070796460176
4480,64.0,0.0,81.69911504424779
4481,64.0,0.0,81.5575221238938
4482,64.0,0.0,81.41592920353982
4483,64.0,0.0,81.27433628318585
4484,64.0,0.0,81.13274336283186
4485,112.0,0.0,80.99115044247787
4486,112.0,0.0,80.84955752212389
4487,112.0,0.0,80.70796460176992
4488,112.0,0.0,80.56637168141593
4489,112.0,0.0,80.42477876106194
4490,112.0,0.0,80.28318584070797
4491,112.0,0.0,80.14159292035399
4492,112.0,0.0,80.0
4493,112.0,0.0,79.85840707964601
4494,112.0,0.0,79.71681415929203
4495,112.0,0.0,79.57522123893806
4496,112.0,0.0,79.43362831858407
4497,112.0,0.0,79.29203539823008
4498,112.0,0.0,79.15044247787611
4499,112.0,0.0,79.00884955752213
4500,112.0,0.0,78.86725663716814
4501,112.0,0.0,78.72566371681415
4502,112.0,0.0,78.58407079646018
4503,112.0,0.0,78.4424778761062
4504,112.0,0.0,78.30088495575221
4505,112.0,0.0,78.15929203539824
4506,112.0,0.0,78.01769911504425
4507,112.0,0.0,77.87610619469027
4508,112.0,0.0,77.73451327433628
4509,112.0,0.0,77.5929203539823
4510,112.0,0.0,77.45132743362832
4511,112.0,0.0,77.30973451327434
4512,112.0,0.0,77.16814159292035
4513,112.0,0.0,77.02654867256638
4514,112.0,0.0,76.88495575221239
4515,64.0,0.0,76.7433628318584
4516,64.0,0.0,76.60176991150442
4517,64.0,0.0,76.46017699115045
4518,64.0,0.0,76.31858407079646
4519,64.0,0.0,76.17699115044248
4520,64.0,0.0,76.0353982300885
4521,64.0,0.0,75.89380530973452
4522,64.0,0.0,75.75221238938053
4523,64.0,0.0,75.61061946902655
4524,64.0,0.0,75.46902654867256
4525,64.0,0.0,75.32743362831859
4526,64.0,0.0,75.1858407079646
4527,64.0,0.0,75.04424778761062
4528,64.0,0.0,74.90265486725664
4529,64.0,0.0,74.76106194690266
4530,88.0,0.0,74.61946902654867
4531,88.0,0.0,74.47787610619469
4532,88.0,0.0,74.33628318584071
4533,88.0,0.0,74.19469026548673
4534,88.0,0.0,74.05309734513274
4535,88.0,0.0,73.91150442477877
4536,88.0,0.0,73.76991150442478
4537,88.0,0.0,73.6283185840708
4538,88.0,0.0,73.48672566371681
4539,88.0,0.0,73.34513274336283
4540,88.0,0.0,73.20353982300885
4541,88.0,0.0,73.06194690265487
4542,88.0,0.0,72.92035398230088
4543,88.0,0.0,72.77876106194691
4544,88.0,0.0,72.63716814159292
4545,64.0,0.0,72.49557522123894
4546,64.0,0.0,72.35398230088495
4547,64.0,0.0,72.21238938053096
4548,64.0,0.0,72.070796460177
4549,64.0,0.0,71.929203539823
4550,64.0,0.0,71.78761061946904
4551,64.0,0.0,71.64601769911505
4552,64.0,0.0,71.50442477876106
4553,64.0,0.0,71.36283185840708
4554,64.0,0.0,71.22123893805309
4555,64.0,0.0,71.07964601769912
4556,64.0,0.0,70.93805309734513
4557,64.0,0.0,70.79646017699115
4558,64.0,0.0,70.65486725663717
4559,64.0,0.0,70.51327433628319
4560,64.0,0.0,70.3716814159292
4561,64.0,0.0,70.23008849557522
4562,64.0,0.0,70.08849557522123
4563,64.0,0.0,69.94690265486726
4564,64.0,0.0,69.80530973451327
4565,64.0,0.0,69.6637168141593
4566,64.0,0.0,69.52212389380531
4567,64.0,0.0,69.38053097345133
4568,64.0,0.0,69.23893805309734
4569,64.0,0.0,69.09734513274336
4570,64.0,0.0,68.95575221238938
4571,64.0,0.0,68.8141592920354
4572,64.0,0.0,68.67256637168141
4573,64.0,0.0,68.53097345132744
4574,64.0,0.0,68.38938053097345
4575,64.0,0.0,68.24778761061947
4576,64.0,0.0,68.10619469026548
4577,64.0,0.0,67.9646017699115
4578,64.0,0.0,67.82300884955752
4579,64.0,0.0,67.68141592920354
4580,64.0,0.0,67.53982300884957
4581,64.0,0.0,67.39823008849558
4582,64.0,0.0,67.2566371681416
4583,64.0,0.0,67.11504424778761
4584,64.0,0.0,66.97345132743362
4585,64.0,0.0,66.83185840707965
4586,64.0,0.0,66.69026548672566
4587,64.0,0.0,66.54867256637168
4588,64.0,0.0,66.4070796460177
4589,64.0,0.0,66.26548672566372
4590,96.0,0.0,66.12389380530973
4591,96.0,0.0,65.98230088495575
4592,96.0,0.0,65.84070796460176
4593,96.0,0.0,65.69911504424779
4594,96.0,0.0,65.5575221238938
4595,96.0,0.0,65.41592920353983
4596,96.0,0.0,65.27433628318585
4597,96.0,0.0,65.13274336283186
4598,96.0,0.0,64.99115044247787
4599,96.0,0.0,64.84955752212389
4600,96.0,0.0,64.70796460176992
4601,96.0,0.0,64.56637168141593
4602,96.0,0.0,64.42477876106194
4603,96.0,0.0,64.28318584070797
4604,96.0,0.0,64.14159292035399
4605,64.0,64.0,64.0
4606,64.0,64.0,64.0
4607,64.0,64.0,64.0
4608,64.0,64.0,64.0
4609,64.0,64.0,64.0
4610,64.0,64.0,64.0
4611,64.0,64.0,64.0
4612,64.0,64.0,64.0
4613,64.0,64.0,64.0
4614,64.0,64.0,64.0
4615,64.0,64.0,64.0
4616,64.0,64.0,64.0
4617,64.0,64.0,64.0
4618,64.0,64.0,64.0
4619,64.0,64.0,64.0
4620,64.0,64.0,64.0
4621,64.0,64.0,64.0
4622,64.0,64.0,64.0
4623,64.0,64.0,64.0
4624,64.0,64.0,64.0
4625,64.0,64.0,64.0
4626,64.0,64.0,64.0
4627,64.0,64.0,64.0
4628,64.0,64.0,64.0
4629,64.0,64.0,64.0
4630,64.0,64.0,64.0
4631,64.0,64.0,64.0
4632,64.0,64.0,64.0
4633,64.0,64.0,64.0
4634,64.0,64.0,64.0
4635,64.0,64.0,64.0
4636,64.0,64.0,64.0
4637,64.0,64.0,64.0
4638,64.0,64.0,64.0
4639,64.0,64.0,64.0
4640,64.0,64.0,64.0
4641,64.0,64.0,64.0
4642,64.0,64.0,64.0
4643,64.0,64.0,64.0
4644,64.0,64.0,64.0
4645,64.0,64.0,64.0
4646,64.0,64.0,64.0
4647,64.0,64.0,64.0
4648,64.0,64.0,64.0
4649,64.0,64.0,64.0
4650,64.0,64.0,64.0
4651,64.0,64.0,64.0
4652,64.0,64.0,64.0
4653,64.0,64.0,64.0
4654,64.0,64.0,64.0
4655,64.0,64.0,64.0
4656,64.0,64.0,64.0
4657,64.0,64.0,64.0
4658,64.0,64.0,64.0
4659,64.0,64.0,64.0
4660,64.0,64.0,64.0
4661,64.0,64.0,64.0
4662,64.0,64.0,64.0
4663,64.0,64.0,64.0
4664,64.0,64.0,64.0
4665,88.0,0.0,64.0
4666,88.0,0.0,64.0
4667,88.0,0.0,64.0
4668,88.0,0.0,64.0
4669,88.0,0.0,64.0
4670,88.0,0.0,64.0
4671,88.0,0.0,64.0
4672,88.0,0.0,64.0
4673,88.0,0.0,64.0
4674,88.0,0.0,64.0
4675,88.0,0.0,64.0
4676,88.0,0.0,64.0
4677,88.0,0.0,64.0
4678,88.0,0.0,64.0
4679,88.0,0.0,64.0
4680,64.0,64.0,64.0
4681,64.0,64.0,64.0
4682,64.0,64.0,64.0
4683,64.0,64.0,64.0
4684,64.0,64.0,64.0
4685,64.0,64.0,64.0
4686,64.0,64.0,64.0
4687,64.0,64.0,64.0
4688,64.0,64.0,64.0
4689,64.0,64.0,64.0
4690,64.0,64.0,64.0
4691,64.0,64.0,64.0
4692,64.0,64.0,64.0
4693,64.0,64.0,64.0
4694,64.0,64.0,64.0
4695,64.0,64.0,64.0
4696,64.0,64.0,64.0
4697,64.0,64.0,64.0
4698,64.0,64.0,64.0
4699,64.0,64.0,64.0
4700,64.0,64.0,64.0
4701,64.0,64.0,64.0
4702,64.0,64.0,64.0
4703,64.0,64.0,64.0
4704,64.0,64.0,64.0
4705,64.0,64.0,64.0
4706,64.0,64.0,64.0
4707,64.0,64.0,64.0
4708,64.0,64.0,64.0
4709,64.0,64.0,64.0
4710,64.0,64.0,64.0
4711,64.0,64.0,64.0
4712,64.0,64.0,64.0
4713,64.0,64.0,64.0
4714,64.0,64.0,64.0
4715,64.0,64.0,64.0
4716,64.0,64.0,64.0
4717,64.0,64.0,64.0
4718,64.0,64.0,64.0
4719,64.0,64.0,64.0
4720,64.0,64.0,64.0
4721,64.0,64.0,64.0
4722,64.0,64.0,64.0
4723,64.0,64.0,64.0
4724,64.0,64.0,64.0
4725,64.0,64.0,64.0
4726,64.0,64.0,64.0
4727,64.0,64.0,64.0
4728,64.0,64.0,64.0
4729,64.0,64.0,64.0
4730,64.0,64.0,64.0
4731,64.0,64.0,64.0
4732,64.0,64.0,64.0
4733,64.0,64.0,64.0
4734,64.0,64.0,64.0
4735,64.0,64.0,64.0
4736,64.0,64.0,64.0
4737,64.0,64.0,64.0
4738,64.0,64.0,64.0
4739,64.0,64.0,64.0
4740,64.0,64.0,64.0
4741,64.0,64.0,64.0
4742,64.0,64.0,64.0
4743,64.0,64.0,64.0
4744,64.0,64.0,64.0
4745,64.0,64.0,64.0
4746,64.0,64.0,64.0
4747,64.0,64.0,64.0
4748,64.0,64.0,64.0
4749,64.0,64.0,64.0
4750,64.0,64.0,64.0
4751,64.0,64.0,64.0
4752,64.0,64.0,64.0
4753,64.0,64.0,64.0
4754,64.0,64.0,64.0
4755,120.0,0.0,64.05882352941177
4756,120.0,0.0,64.11764705882354
4757,120.0,0.0,64.17647058823529
4758,120.0,0.0,64.23529411764706
4759,120.0,0.0,64.29411764705883
4760,120.0,0.0,64.3529411764706
4761,120.0,0.0,64.41176470588235
4762,120.0,0.0,64.47058823529412
4763,120.0,0.0,64.52941176470588
4764,120.0,0.0,64.58823529411765
4765,120.0,0.0,64.6470588235294
4766,120.0,0.0,64.70588235294117
4767,120.0,0.0,64.76470588235294
4768,120.0,0.0,64.82352941176471
4769,120.0,0.0,64.88235294117646
4770,120.0,0.0,64.94117647058823
4771,120.0,0.0,65.0
4772,120.0,0.0,65.05882352941177
4773,120.0,0.0,65.11764705882354
4774,120.0,0.0,65.17647058823529
4775,120.0,0.0,65.23529411764706
4776,120.0,0.0,65.29411764705883
4777,120.0,0.0,65.3529411764706
4778,120.0,0.0,65.41176470588235
4779,120.0,0.0,65.47058823529412
4780,120.0,0.0,65.52941176470588
4781,120.0,0.0,65.58823529411765
4782,120.0,0.0,65.6470588235294
4783,120.0,0.0,65.70588235294117
4784,120.0,0.0,65.76470588235294
4785,112.0,0.0,65.82352941176471
4786,112.0,0.0,65.88235294117646
4787,112.0,0.0,65.94117647058823
4788,112.0,0.0,66.0
4789,112.0,0.0,66.05882352941177
4790,112.0,0.0,66.11764705882354
4791,112.0,0.0,66.17647058823529
4792,112.0,0.0,66.23529411764706
4793,112.0,0.0,66.29411764705883
4794,112.0,0.0,66.3529411764706
4795,112.0,0.0,66.41176470588235
4796,112.0,0.0,66.47058823529412
4797,112.0,0.0,66.52941176470588
4798,112.0,0.0,66.58823529411765
4799,112.0,0.0,66.6470588235294
4800,112.0,0.0,66.70588235294117
4801,112.0,0.0,66.76470588235294
4802,112.0,0.0,66.82352941176471
4803,112.0,0.0,66.88235294117646
4804,112.0,0.0,66.94117647058823
4805,112.0,0.0,67.0
4806,112.0,0.0,67.05882352941177
4807,112.0,0.0,67.11764705882354
4808,112.0,0.0,67.17647058823529
4809,112.0,0.0,67.23529411764706
4810,112.0,0.0,67.29411764705883
4811,112.0,0.0,67.3529411764706
4812,112.0,0.0,67.41176470588235
4813,112.0,0.0,67.47058823529412
4814,112.0,0.0,67.52941176470588
4815,112.0,0.0,67.58823529411765
4816,112.0,0.0,67.6470588235294
4817,112.0,0.0,67.70588235294117
4818,112.0,0.0,67.76470588235294
4819,112.0,0.0,67.82352941176471
4820,112.0,0.0,67.88235294117646
4821,112.0,0.0,67.94117647058823
4822,112.0,0.0,68.0
4823,112.0,0.0,68.05882352941177
4824,112.0,0.0,68.11764705882354
4825,112.0,0.0,68.17647058823529
4826,112.0,0.0,68.23529411764706
4827,112.0,0.0,68.29411764705883
4828,112.0,0.0,68.3529411764706
4829,112.0,0.0,68.41176470588235
4830,80.0,0.0,68.47058823529412
4831,80.0,0.0,68.52941176470588
4832,80.0,0.0,68.58823529411765
4833,80.0,0.0,68.6470588235294
4834,80.0,0.0,68.70588235294117
4835,80.0,0.0,68.76470588235294
4836,80.0,0.0,68.82352941176471
4837,80.0,0.0,68.88235294117646
4838,80.0,0.0,68.94117647058823
4839,80.0,0.0,69.0
4840,80.0,0.0,69.05882352941177
4841,80.0,0.0,69.11764705882354
4842,80.0,0.0,69.17647058823529
4843,80.0,0.0,69.23529411764706
4844,80.0,0.0,69.29411764705883
4845,112.0,0.0,69.3529411764706
4846,112.0,0.0,69.41176470588235
4847,112.0,0.0,69.47058823529412
4848,112.0,0.0,69.52941176470588
4849,112.0,0.0,69.58823529411765
4850,112.0,0.0,69.6470588235294
4851,112.0,0.0,69.70588235294117
4852,112.0,0.0,69.76470588235294
4853,112.0,0.0,69.82352941176471
4854,112.0,0.0,69.88235294117646
4855,112.0,0.0,69.94117647058823
4856,112.0,0.0,70.0
4857,112.0,0.0,70.05882352941177
4858,112.0,0.0,70.11764705882354
4859,112.0,0.0,70.17647058823529
4860,64.0,0.0,70.23529411764706
4861,64.0,0.0,70.29411764705883
4862,64.0,0.0,70.3529411764706
4863,64.0,0.0,70.41176470588235
4864,64.0,0.0,70.47058823529412
4865,64.0,0.0,70.52941176470588
4866,64.0,0.0,70.58823529411765
4867,64.0,0.0,70.6470588235294
4868,64.0,0.0,70.70588235294117
4869,64.0,0.0,70.76470588235294
4870,64.0,0.0,70.82352941176471
4871,64.0,0.0,70.88235294117646
4872,64.0,0.0,70.94117647058823
4873,64.0,0.0,71.0
4874,64.0,0.0,71.05882352941177
4875,112.0,0.0,71.11764705882354
4876,112.0,0.0,71.17647058823529
4877,112.0,0.0,71.23529411764706
4878,112.0,0.0,71.29411764705883
4879,112.0,0.0,71.3529411764706
4880,112.0,0.0,71.41176470588235
4881,112.0,0.0,71.47058823529412
4882,112.0,0.0,71.52941176470588
4883,112.0,0.0,71.58823529411765
4884,112.0,0.0,71.6470588235294
4885,112.0,0.0,71.70588235294117
4886,112.0,0.0,71.76470588235294
4887,112.0,0.0,71.82352941176471
4888,112.0,0.0,71.88235294117646
4889,112.0,0.0,71.94117647058823
4890,72.0,72.0,72.0
4891,72.0,72.0,72.0
4892,72.0,72.0,72.0
4893,72.0,72.0,72.0
4894,72.0,72.0,72.0
4895,72.0,72.0,72.0
4896,72.0,72.0,72.0
4897,72.0,72.0,72.0
4898,72.0,72.0,72.0
4899,72.0,72.0,72.0
4900,72.0,72.0,72.0
4901,72.0,72.0,72.0
4902,72.0,72.0,72.0
4903,72.0,72.0,72.0
4904,72.0,72.0,72.0
4905,72.0,72.0,72.0
4906,72.0,72.0,72.0
4907,72.0,72.0,72.0
4908,72.0,72.0,72.0
4909,72.0,72.0,72.0
4910,72.0,72.0,72.0
4911,72.0,72.0,72.0
4912,72.0,72.0,72.0
4913,72.0,72.0,72.0
4914,72.0,72.0,72.0
4915,72.0,72.0,72.0
4916,72.0,72.0,72.0
4917,72.0,72.0,72.0
4918,72.0,72.0,72.0
4919,72.0,72.0,72.0
4920,72.0,72.0,72.0
4921,72.0,72.0,72.0
4922,72.0,72.0,72.0
4923,72.0,72.0,72.0
4924,72.0,72.0,72.0
4925,72.0,72.0,72.0
4926,72.0,72.0,72.0
4927,72.0,72.0,72.0
4928,72.0,72.0,72.0
4929,72.0,72.0,72.0
4930,72.0,72.0,72.0
4931,72.0,72.0,72.0
4932,72.0,72.0,72.0
4933,72.0,72.0,72.0
4934,72.0,72.0,72.0
4935,72.0,72.0,72.0
4936,72.0,72.0,72.0
4937,72.0,72.0,72.0
4938,72.0,72.0,72.0
4939,72.0,72.0,72.0
4940,72.0,72.0,72.0
4941,72.0,72.0,72.0
4942,72.0,72.0,72.0
4943,72.0,72.0,72.0
4944,72.0,72.0,72.0
4945,72.0,72.0,72.0
4946,72.0,72.0,72.0
4947,72.0,72.0,72.0
4948,72.0,72.0,72.0
4949,72.0,72.0,72.0
4950,72.0,72.0,72.0
4951,72.0,72.0,72.0
4952,72.0,72.0,72.0
4953,72.0,72.0,72.0
4954,72.0,72.0,72.0
4955,72.0,72.0,72.0
4956,72.0,72.0,72.0
4957,72.0,72.0,72.0
4958,72.0,72.0,72.0
4959,72.0,72.0,72.0
4960,72.0,72.0,72.0
4961,72.0,72.0,72.0
4962,72.0,72.0,72.0
4963,72.0,72.0,72.0
4964,72.0,72.0,72.0
4965,72.0,72.0,72.0
4966,72.0,72.0,72.0
4967,72.0,72.0,72.0
4968,72.0,72.0,72.0
4969,72.0,72.0,72.0
4970,72.0,72.0,72.0
4971,72.0,72.0,72.0
4972,72.0,72.0,72.0
4973,72.0,72.0,72.0
4974,72.0,72.0,72.0
4975,72.0,72.0,72.0
4976,72.0,72.0,72.0
4977,72.0,72.0,72.0
4978,72.0,72.0,72.0
4979,72.0,72.0,72.0
4980,72.0,72.0,72.0
4981,72.0,72.0,72.0
4982,72.0,72.0,72.0
4983,72.0,72.0,72.0
4984,72.0,72.0,72.0
4985,72.0,72.0,72.0
4986,72.0,72.0,72.0
4987,72.0,72.0,72.0
4988,72.0,72.0,72.0
4989,72.0,72.0,72.0
4990,72.0,72.0,72.0
4991,72.0,72.0,72.0
4992,72.0,72.0,72.0
4993,72.0,72.0,72.0
4994,72.0,72.0,72.0
4995,72.0,72.0,72.0
4996,72.0,72.0,72.0
4997,72.0,72.0,72.0
4998,72.0,72.0,72.0
4999,72.0,72.0,72.0
5000,72.0,72.0,72.0
5001,72.0,72.0,72.0
5002,72.0,72.0,72.0
5003,72.0,72.0,72.0
5004,72.0,72.0,72.0
5005,72.0,72.0,72.0
5006,72.0,72.0,72.0
5007,72.0,72.0,72.0
5008,72.0,72.0,72.0
5009,72.0,72.0,72.0
5010,72.0,72.0,72.0
5011,72.0,72.0,72.0
